Date,FNGS,AAPL,META,GOOGL,AMZN,NFLX,NVDA,AVGO,PLTR,CRWD,MSFT,NOW,TSLA
2021-02-05,30.28325080871582,133.32826232910156,266.2402648925781,103.65828704833984,167.6074981689453,55.07899856567383,13.552889823913574,41.922607421875,34.04999923706055,223.52999877929688,232.4005584716797,117.94599914550781,284.07666015625
2021-02-08,30.60325050354004,133.4744873046875,264.73077392578125,103.44439697265625,166.14700317382812,54.79199981689453,14.398261070251465,42.524436950683594,36.04999923706055,222.36000061035156,232.65960693359375,117.58200073242188,287.8066711425781
2021-02-09,30.952499389648438,132.59710693359375,267.58087158203125,102.99132537841797,165.25,55.90700149536133,14.223251342773438,42.69806671142578,38.16999816894531,223.72000122070312,233.9070281982422,116.35600280761719,283.1533203125
2021-02-10,31.425249099731445,131.99266052246094,269.98406982421875,103.54165649414062,164.32899475097656,56.35900115966797,14.722845077514648,42.28604507446289,35.70000076293945,231.35000610351562,232.9954376220703,117.87200164794922,268.2733459472656
2021-02-11,31.59749984741211,131.73919677734375,268.51434326171875,103.6543197631836,163.10650634765625,55.75899887084961,15.20798110961914,43.03632354736328,33.11000061035156,234.8000030517578,234.59788513183594,118.89399719238281,270.5533447265625
2021-02-12,31.790000915527344,131.97312927246094,268.6235656738281,103.9659652709961,163.885498046875,55.652000427246094,14.919295310974121,43.74970626831055,31.90999984741211,242.10000610351562,235.07765197753906,118.25800323486328,272.0400085449219
2021-02-16,32.117000579833984,129.8478546142578,272.06951904296875,104.74359893798828,163.44749450683594,55.72800064086914,15.287259101867676,44.00250244140625,27.84000015258789,242.4199981689453,233.83982849121094,117.14800262451172,265.40667724609375
2021-02-17,31.790000915527344,127.5568618774414,271.6722412109375,105.13661193847656,165.4320068359375,55.13399887084961,14.864198684692383,43.404258728027344,27.079999923706055,238.55999755859375,234.85928344726562,116.18800354003906,266.04998779296875
2021-02-18,31.350000381469727,126.4552230834961,267.52130126953125,104.50091552734375,166.4114990234375,54.821998596191406,14.787413597106934,43.47442626953125,25.170000076293945,239.25,234.46495056152344,115.16000366210938,262.4599914550781
2021-02-19,31.67799949645996,126.61116027832031,259.74554443359375,103.65729522705078,162.4949951171875,54.02199935913086,14.88464069366455,44.0771598815918,29.0,239.1999969482422,231.75283813476562,114.14600372314453,260.4333190917969
2021-02-22,30.822999954223633,122.8382797241211,258.5241394042969,101.94274139404297,159.03700256347656,53.37799835205078,14.3154935836792,42.853702545166016,28.0,225.8300018310547,225.53994750976562,110.052001953125,238.1666717529297
2021-02-23,30.8700008392334,122.7017822265625,264.0157775878906,102.23355102539062,159.72500610351562,54.6150016784668,14.102341651916504,42.45247268676758,26.75,218.38999938964844,224.3473663330078,110.3499984741211,232.94667053222656
2021-02-24,30.68199920654297,122.20458221435547,262.4765319824219,103.40916442871094,157.97650146484375,55.340999603271484,14.45833969116211,43.26032638549805,26.389999389648438,216.60000610351562,225.57838439941406,110.36599731445312,247.33999633789062
2021-02-25,29.7450008392334,117.95399475097656,252.92327880859375,100.04161071777344,152.85800170898438,54.66999816894531,13.270180702209473,41.12644958496094,23.959999084472656,208.66000366210938,220.23109436035156,105.75800323486328,227.4066619873047
2021-02-26,29.75,118.21720886230469,255.8329315185547,100.33737182617188,154.64649963378906,53.8849983215332,13.676041603088379,42.26985549926758,23.899999618530273,216.0,223.49142456054688,106.69200134277344,225.1666717529297
