Date,QQQ,NVDA,AAPL,MSFT,AMZN,TSLA,GOOGL,META,GOOG,AVGO,COST
2021-07-29,356.5047302246094,19.618125915527344,142.2266387939453,276.17755126953125,179.99600219726562,225.78334045410156,134.75927734375,355.8344421386719,135.5240478515625,44.234886169433594,404.8050231933594
2021-07-30,354.646728515625,19.45549201965332,142.4414520263672,274.6448974609375,166.37950134277344,229.06666564941406,133.71617126464844,353.8283996582031,134.21435546875,44.35276794433594,409.0312805175781
2021-08-02,354.67596435546875,19.705930709838867,142.10943603515625,274.5580749511719,166.57400512695312,236.55667114257812,133.8432159423828,349.50860595703125,134.97715759277344,44.28697967529297,408.26971435546875
2021-08-03,356.8257751464844,19.770782470703125,143.90631103515625,276.77520751953125,168.31199645996094,236.5800018310547,134.61289978027344,348.8034973144531,135.2655029296875,44.479774475097656,414.12371826171875
2021-08-04,357.34136962890625,20.228755950927734,143.5059051513672,276.1872253417969,167.73599243164062,236.97332763671875,134.11219787597656,356.43023681640625,135.015869140625,44.572059631347656,414.0951232910156
2021-08-05,359.6078796386719,20.590953826904297,143.6133270263672,279.0887451171875,168.79949951171875,238.2100067138672,135.229736328125,360.4521179199219,135.9205780029297,44.5601692199707,421.85272216796875
2021-08-06,358.0320129394531,20.320552825927734,142.92869567871094,279.0308837890625,167.2469940185547,233.03334045410156,134.7205810546875,360.9883728027344,136.01588439941406,44.35551071166992,418.4640808105469
2021-08-09,358.6935119628906,20.24970817565918,142.87985229492188,277.94158935546875,167.093505859375,237.9199981689453,135.88626098632812,359.10150146484375,136.97467041015625,44.28697967529297,419.2637634277344
2021-08-10,356.85491943359375,19.891515731811523,142.40057373046875,276.1197204589844,166.03399658203125,236.663330078125,135.7810821533203,358.6249084472656,137.06846618652344,44.065860748291016,421.70037841796875
2021-08-11,356.2420654296875,19.655044555664062,142.65484619140625,276.61126708984375,164.60549926757812,235.94000244140625,135.25701904296875,357.4630432128906,136.66448974609375,44.1837272644043,422.9093017578125
2021-08-12,357.52618408203125,19.860578536987305,145.61830139160156,279.3682861328125,165.1750030517578,240.75,136.16517639160156,360.13433837890625,137.35926818847656,44.24858856201172,423.91827392578125
2021-08-13,358.7810974121094,20.14295196533203,145.82369995117188,282.298828125,164.69850158691406,239.05667114257812,136.69467163085938,360.6607360839844,137.37567138671875,44.422203063964844,426.25982666015625
2021-08-16,358.93670654296875,19.90548324584961,147.79928588867188,283.9857177734375,164.94949340820312,228.72332763671875,137.27232360839844,364.0172424316406,137.88186645507812,44.603126525878906,431.0571594238281
2021-08-17,355.7751159667969,19.414583206176758,146.8897247314453,282.5204162597656,162.09800720214844,221.90333557128906,135.6366729736328,355.9634704589844,136.27838134765625,43.73964309692383,430.5621337890625
2021-08-18,352.3509826660156,18.997509002685547,143.1438751220703,280.7917175292969,160.06100463867188,229.663330078125,134.4332733154297,352.9842834472656,135.5533447265625,42.85149383544922,424.7273254394531
2021-08-19,354.0533447265625,19.753820419311523,143.4763946533203,286.6251525878906,159.3874969482422,224.49000549316406,134.66253662109375,352.65655517578125,135.894287109375,43.26815414428711,432.3897705078125
2021-08-20,357.7207946777344,20.769546508789062,144.93370056152344,293.95574951171875,159.99749755859375,226.75332641601562,136.39891052246094,356.87713623046875,137.4064483642578,43.41801452636719,436.89202880859375
2021-08-23,363.0710144042969,21.909000396728516,146.4202880859375,294.2358093261719,163.2935028076172,235.43333435058594,138.99131774902344,360.8294982910156,140.0491180419922,44.08320617675781,433.02752685546875
2021-08-24,364.17999267578125,21.744367599487305,146.33224487304688,292.27520751953125,165.28900146484375,236.163330078125,140.20217895507812,362.9744873046875,141.33843994140625,43.990013122558594,430.0386962890625
2021-08-25,364.5982666015625,22.16343116760254,145.09994506835938,291.6860656738281,164.95899963378906,237.06666564941406,141.01353454589844,365.8345642089844,141.8858184814453,44.17092514038086,429.50567626953125
2021-08-26,362.2831115722656,22.018760681152344,144.29795837402344,288.8658752441406,165.8000030517578,233.72000122070312,140.37985229492188,361.85235595703125,141.06500244140625,44.383827209472656,427.6781005859375
2021-08-27,365.8045654296875,22.58548927307129,145.3346710205078,289.4743347167969,167.48150634765625,237.30667114257812,142.9241180419922,370.0451354980469,143.47442626953125,45.31584167480469,428.658447265625
2021-08-30,369.90966796875,22.637367248535156,149.7553253173828,293.2120666503906,171.07850646972656,243.6366729736328,143.50621032714844,378.0194396972656,144.38658142089844,45.585391998291016,433.9794006347656
2021-08-31,369.6081237792969,22.33898162841797,148.49371337890625,291.56048583984375,173.5395050048828,245.24000549316406,143.61239624023438,376.7482604980469,144.37911987304688,45.43189239501953,433.5605163574219
2021-09-01,370.2208557128906,22.39487648010254,149.1587371826172,291.51226806640625,173.9499969482422,244.69667053222656,144.12649536132812,379.3997802734375,144.7563018798828,45.06182098388672,434.5408935546875
2021-09-02,370.0458679199219,22.349966049194336,150.27371215820312,290.85546875,173.156005859375,244.1300048828125,142.21250915527344,372.6767272949219,143.14540100097656,44.94669723510742,438.7767028808594
2021-09-03,371.1839904785156,22.79604721069336,150.90943908691406,290.8457946777344,173.90249633789062,244.52333068847656,142.66159057617188,373.6499938964844,143.6972198486328,45.47483444213867,440.2806091308594
2021-09-07,371.7092590332031,22.615415573120117,153.2469024658203,289.91864013671875,175.46449279785156,250.97332763671875,143.1985321044922,379.5289001464844,144.43569946289062,45.375240325927734,437.4726257324219
2021-09-08,370.4154968261719,22.29307746887207,151.7016143798828,289.94757080078125,176.27499389648438,251.2899932861328,142.6134490966797,374.9508972167969,143.804931640625,45.173301696777344,443.27899169921875
