exg_time,trade_price,trade_qty
2024-01-19 07:05:59.899989+00:00,12920,300
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,1000
2024-01-19 07:05:59.899989+00:00,12920,1300
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,1000
2024-01-19 07:05:59.899989+00:00,12920,1100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,1200
2024-01-19 07:05:59.899989+00:00,12920,500
2024-01-19 07:05:59.899989+00:00,12920,2300
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,700
2024-01-19 07:05:59.899989+00:00,12920,300
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,400
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,100
2024-01-19 07:05:59.899989+00:00,12920,500
2024-01-19 07:05:59.901316+00:00,12920,1100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,1700
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,500
2024-01-19 07:05:59.901316+00:00,12920,600
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,2000
2024-01-19 07:05:59.901316+00:00,12920,400
2024-01-19 07:05:59.901316+00:00,12920,1600
2024-01-19 07:05:59.901316+00:00,12920,200
2024-01-19 07:05:59.901316+00:00,12920,1500
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,1000
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,1700
2024-01-19 07:05:59.901316+00:00,12920,700
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,400
2024-01-19 07:05:59.901316+00:00,12920,900
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,4000
2024-01-19 07:05:59.901316+00:00,12920,1000
2024-01-19 07:05:59.901316+00:00,12920,2000
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,400
2024-01-19 07:05:59.901316+00:00,12920,1800
2024-01-19 07:05:59.901316+00:00,12920,2000
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,800
2024-01-19 07:05:59.901316+00:00,12920,200
2024-01-19 07:05:59.901316+00:00,12920,9000
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,100
2024-01-19 07:05:59.901316+00:00,12920,500
2024-01-19 07:05:59.901316+00:00,12920,200
2024-01-19 07:05:59.901316+00:00,12920,500
2024-01-19 07:06:00.391367+00:00,12930,1600
2024-01-19 07:06:00.817877+00:00,12930,300
2024-01-19 07:06:00.817877+00:00,12930,100
2024-01-19 07:06:00.817877+00:00,12930,1000
2024-01-19 07:06:00.817877+00:00,12930,100
2024-01-19 07:06:00.817877+00:00,12930,300
2024-01-19 07:06:00.817877+00:00,12930,300
2024-01-19 07:06:03.074108+00:00,12930,600
2024-01-19 07:06:21.538360+00:00,12930,100
2024-01-19 07:06:21.538360+00:00,12930,300
2024-01-19 07:07:38.149386+00:00,12930,400
2024-01-19 07:08:03.882626+00:00,12930,300
2024-01-19 07:08:15.192491+00:00,12930,400
2024-01-19 07:08:36.338807+00:00,12930,100
2024-01-19 07:08:36.338807+00:00,12930,100
2024-01-19 07:08:56.081901+00:00,12930,400
2024-01-19 07:09:18.750277+00:00,12930,300
2024-01-19 07:10:15.331097+00:00,12920,500
2024-01-19 07:10:21.092126+00:00,12930,400
2024-01-19 07:10:41.258420+00:00,12920,500
2024-01-19 07:11:45.646128+00:00,12930,200
2024-01-19 07:11:53.181900+00:00,12930,400
2024-01-19 07:12:42.784746+00:00,12930,200
2024-01-19 07:12:45.646657+00:00,12930,200
2024-01-19 07:12:50.049665+00:00,12930,500
2024-01-19 07:13:23.078949+00:00,12920,2700
2024-01-19 07:13:23.078949+00:00,12920,1700
2024-01-19 07:13:23.078949+00:00,12920,100
2024-01-19 07:13:23.078949+00:00,12920,100
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,400
2024-01-19 07:13:23.078949+00:00,12920,700
2024-01-19 07:13:23.078949+00:00,12920,500
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,800
2024-01-19 07:13:23.078949+00:00,12920,1300
2024-01-19 07:13:23.078949+00:00,12920,3000
2024-01-19 07:13:23.078949+00:00,12920,3200
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,100
2024-01-19 07:13:23.078949+00:00,12920,200
2024-01-19 07:13:23.078949+00:00,12920,1600
2024-01-19 07:13:23.078949+00:00,12920,1400
2024-01-19 07:13:23.078949+00:00,12920,1000
2024-01-19 07:13:45.008990+00:00,12920,700
2024-01-19 07:13:45.008990+00:00,12920,1300
2024-01-19 07:13:45.008990+00:00,12920,1800
2024-01-19 07:13:45.008990+00:00,12920,200
2024-01-19 07:13:48.982498+00:00,12930,200
2024-01-19 07:13:51.326541+00:00,12920,1300
2024-01-19 07:13:51.326541+00:00,12920,1400
2024-01-19 07:13:51.326541+00:00,12920,1600
2024-01-19 07:13:51.326541+00:00,12920,100
2024-01-19 07:13:51.326541+00:00,12920,300
2024-01-19 07:13:51.326541+00:00,12920,300
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,200
2024-01-19 07:13:51.326541+00:00,12920,100
2024-01-19 07:13:51.326541+00:00,12920,400
2024-01-19 07:13:51.326541+00:00,12920,2500
2024-01-19 07:14:00.389144+00:00,12920,600
2024-01-19 07:14:19.996365+00:00,12920,5000
2024-01-19 07:14:19.996365+00:00,12920,100
2024-01-19 07:14:19.996365+00:00,12920,9800
2024-01-19 07:14:19.996365+00:00,12920,500
2024-01-19 07:14:19.996365+00:00,12920,200
2024-01-19 07:14:19.996365+00:00,12920,1600
2024-01-19 07:14:19.996365+00:00,12920,200
2024-01-19 07:14:19.996365+00:00,12920,1900
2024-01-19 07:14:19.996365+00:00,12920,200
2024-01-19 07:14:19.996365+00:00,12920,500
2024-01-19 07:14:19.996694+00:00,12920,4500
2024-01-19 07:14:19.996694+00:00,12920,1500
2024-01-19 07:14:20.389520+00:00,12920,100
2024-01-19 07:14:20.389520+00:00,12920,100
2024-01-19 07:14:22.734861+00:00,12930,100
2024-01-19 07:14:22.734861+00:00,12930,500
2024-01-19 07:14:24.298671+00:00,12920,100
